epoch,phase,wall_time_s,epoch_time_s
756,adam,13.524634,0.016149
757,adam,13.556128,0.031494
758,adam,13.572461,0.016334
759,adam,13.588665,0.016204
760,adam,13.617985,0.029320
761,adam,13.634115,0.016130
762,adam,13.663317,0.029202
763,adam,13.679800,0.016483
764,adam,13.708854,0.029055
765,adam,13.724994,0.016140
766,adam,13.741492,0.016497
767,adam,13.760521,0.019029
768,adam,13.776832,0.016311
769,adam,13.796380,0.019548
770,adam,13.831040,0.034660
771,adam,13.847260,0.016219
772,adam,13.863629,0.016369
773,adam,13.879811,0.016182
774,adam,13.896490,0.016679
775,adam,13.912816,0.016327
776,adam,13.930273,0.017456
777,adam,13.946493,0.016220
778,adam,13.962859,0.016366
779,adam,13.979586,0.016728
780,adam,13.996145,0.016558
781,adam,14.027502,0.031357
782,adam,14.045225,0.017724
783,adam,14.062286,0.017061
784,adam,14.078543,0.016257
785,adam,14.096518,0.017975
786,adam,14.113192,0.016674
787,adam,14.129619,0.016427
788,adam,14.160980,0.031361
789,adam,14.188908,0.027928
790,adam,14.204937,0.016029
791,adam,14.221033,0.016096
792,adam,14.237135,0.016102
793,adam,14.253580,0.016445
794,adam,14.270014,0.016433
795,adam,14.286452,0.016438
796,adam,14.302659,0.016207
797,adam,14.321682,0.019023
798,adam,14.338037,0.016355
799,adam,14.367341,0.029304
800,adam,14.383536,0.016195
801,adam,14.399946,0.016410
802,adam,14.415921,0.015975
803,adam,14.432397,0.016476
804,adam,14.450396,0.018000
805,adam,14.467301,0.016904
806,adam,14.483572,0.016272
807,adam,14.499636,0.016064
808,adam,14.516075,0.016438
809,adam,14.532043,0.015968
810,adam,14.548077,0.016035
811,adam,14.563985,0.015908
812,adam,14.580173,0.016187
813,adam,14.597003,0.016830
814,adam,14.613781,0.016778
815,adam,14.630165,0.016384
816,adam,14.646463,0.016298
817,adam,14.662383,0.015920
818,adam,14.692422,0.030039
819,adam,14.708301,0.015880
820,adam,14.724563,0.016261
821,adam,14.740825,0.016262
822,adam,14.767896,0.027071
823,adam,14.784533,0.016637
824,adam,14.814087,0.029554
825,adam,14.830424,0.016338
826,adam,14.846576,0.016152
827,adam,14.863190,0.016614
828,adam,14.879647,0.016457
829,adam,14.895789,0.016143
830,adam,14.911681,0.015892
831,adam,14.940262,0.028581
832,adam,14.956279,0.016017
833,adam,14.972808,0.016529
834,adam,14.988878,0.016070
835,adam,15.025912,0.037034
836,adam,15.055679,0.029767
837,adam,15.083202,0.027522
838,adam,15.099781,0.016579
839,adam,15.117465,0.017684
840,adam,15.133852,0.016388
841,adam,15.150121,0.016269
842,adam,15.166573,0.016452
843,adam,15.184325,0.017752
844,adam,15.200687,0.016362
845,adam,15.216928,0.016241
846,adam,15.235806,0.018878
847,adam,15.252037,0.016231
848,adam,15.268502,0.016465
849,adam,15.284664,0.016161
850,adam,15.300636,0.015972
851,adam,15.330791,0.030156
852,adam,15.347168,0.016377
853,adam,15.376350,0.029182
854,adam,15.392335,0.015985
855,adam,15.423049,0.030714
856,adam,15.439237,0.016188
857,adam,15.455251,0.016014
858,adam,15.484380,0.029129
859,adam,15.500477,0.016097
860,adam,15.516391,0.015914
861,adam,15.532229,0.015838
862,adam,15.548088,0.015859
863,adam,15.565852,0.017764
864,adam,15.582203,0.016351
865,adam,15.598745,0.016542
866,adam,15.614626,0.015881
867,adam,15.630608,0.015981
868,adam,15.646804,0.016196
869,adam,15.663003,0.016199
870,adam,15.679255,0.016252
871,adam,15.695501,0.016246
872,adam,15.712344,0.016843
873,adam,15.728864,0.016520
874,adam,15.745021,0.016157
875,adam,15.761242,0.016221
876,adam,15.777506,0.016264
877,adam,15.794194,0.016687
878,adam,15.829968,0.035774
879,adam,15.846760,0.016792
880,adam,15.863333,0.016573
881,adam,15.879487,0.016155
882,adam,15.896103,0.016616
883,adam,15.912942,0.016839
884,adam,15.929108,0.016166
885,adam,15.946771,0.017662
886,adam,15.963127,0.016356
887,adam,15.979375,0.016248
888,adam,15.995330,0.015955
889,adam,16.011659,0.016329
890,adam,16.027789,0.016130
891,adam,16.044110,0.016321
892,adam,16.060170,0.016060
893,adam,16.077444,0.017274
894,adam,16.093856,0.016411
895,adam,16.110168,0.016312
896,adam,16.126411,0.016244
897,adam,16.142746,0.016334
898,adam,16.158837,0.016091
899,adam,16.174768,0.015931
900,adam,16.191025,0.016257
901,adam,16.207297,0.016272
902,adam,16.226474,0.019177
903,adam,16.243000,0.016526
904,adam,16.259249,0.016249
905,adam,16.290516,0.031267
906,adam,16.318167,0.027650
907,adam,16.334580,0.016413
908,adam,16.350806,0.016226
909,adam,16.392342,0.041536
910,adam,16.414973,0.022632
911,adam,16.431947,0.016973
912,adam,16.449278,0.017331
913,adam,16.465584,0.016306
914,adam,16.481177,0.015593
915,adam,16.496886,0.015710
916,adam,16.526036,0.029150
917,adam,16.542064,0.016028
918,adam,16.558279,0.016215
919,adam,16.574024,0.015746
920,adam,16.589802,0.015778
921,adam,16.605365,0.015562
922,adam,16.620892,0.015527
923,adam,16.638243,0.017351
